Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Thu May  4 18:49:23 2023


*** MCMC Parameters ***

Seed                         : 1683251359
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 13838
  Initial temperature c0     : 65.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 500
  Nmmax                      : 500

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        636 |   26360756 |   -872.537 |   -927.703 |   20.546 |    0.829 |  0.25 |   3.546 |   3.546 |      0 |
 |        637 |   26402269 |   -872.537 |   -923.449 |   21.775 |    0.819 |  0.25 |   1.675 |   1.675 |      0 |
 |        638 |   26443782 |   -864.556 |   -922.716 |   17.052 |    0.809 |  0.24 |   0.764 |   0.764 |      0 |
 |        639 |   26485295 |   -864.556 |   -919.103 |   17.968 |    0.799 |  0.24 |   2.067 |   2.067 |      0 |
 |        640 |   26526808 |   -864.556 |   -926.241 |   19.055 |    0.789 |  0.24 |   3.620 |   3.620 |      0 |
 |        641 |   26568321 |   -864.556 |   -908.992 |   15.828 |    0.779 |  0.24 |   3.472 |   3.472 |      0 |
 |        642 |   26609834 |   -863.138 |   -910.926 |   13.894 |    0.769 |  0.24 |   2.213 |   2.213 |      0 |
 |        643 |   26651347 |   -857.460 |   -911.675 |   16.819 |    0.759 |  0.23 |   1.222 |   1.222 |      0 |
 |        644 |   26692860 |   -857.460 |   -913.474 |   14.535 |    0.749 |  0.23 |   2.886 |   2.886 |      0 |
 |        645 |   26734373 |   -857.460 |   -902.828 |   15.863 |    0.739 |  0.23 |   3.043 |   3.043 |      0 |
 |        646 |   26775886 |   -857.460 |   -921.226 |   16.082 |    0.729 |  0.24 |   1.233 |   1.233 |      0 |
 |        647 |   26817399 |   -857.460 |   -908.017 |   17.070 |    0.719 |  0.23 |   3.526 |   3.526 |      0 |
 |        648 |   26858912 |   -832.370 |   -896.637 |   16.321 |    0.709 |  0.23 |   2.202 |   2.202 |      0 |
 |        649 |   26900425 |   -832.370 |   -894.623 |   13.202 |    0.699 |  0.23 |   3.746 |   3.746 |      0 |
 |        650 |   26941938 |   -832.370 |   -903.656 |   13.799 |    0.689 |  0.22 |   1.958 |   1.958 |      0 |
 |        651 |   26983451 |   -832.370 |   -896.614 |   13.289 |    0.679 |  0.21 |   0.748 |   0.748 |      0 |
 |        652 |   27024964 |   -832.370 |   -894.261 |   14.959 |    0.669 |  0.22 |   1.706 |   1.706 |      0 |
 |        653 |   27066477 |   -832.370 |   -890.882 |   14.373 |    0.659 |  0.21 |   1.314 |   1.314 |      0 |
 |        654 |   27107990 |   -832.370 |   -899.564 |   12.055 |    0.649 |  0.21 |   2.810 |   2.810 |      0 |
 |        655 |   27149503 |   -832.370 |   -882.028 |   14.156 |    0.639 |  0.21 |   1.216 |   1.216 |      0 |
 |        656 |   27191016 |   -832.370 |   -889.826 |   12.854 |    0.629 |  0.21 |   3.097 |   3.097 |      0 |
 |        657 |   27232529 |   -832.370 |   -887.436 |   15.639 |    0.619 |  0.20 |   3.799 |   3.799 |      0 |
 |        658 |   27274042 |   -820.579 |   -875.188 |   17.079 |    0.609 |  0.20 |   1.586 |   1.586 |      0 |
 |        659 |   27315555 |   -820.579 |   -876.702 |   10.966 |    0.599 |  0.20 |   3.874 |   3.874 |      0 |
 |        660 |   27357068 |   -820.579 |   -879.085 |   13.906 |    0.589 |  0.20 |   2.794 |   2.794 |      0 |
 |        661 |   27398581 |   -820.579 |   -874.290 |   17.665 |    0.579 |  0.19 |   2.571 |   2.571 |      0 |
 |        662 |   27440094 |   -820.579 |   -875.368 |   13.833 |    0.569 |  0.20 |   0.715 |   0.715 |      0 |
 |        663 |   27481607 |   -820.579 |   -861.902 |   12.171 |    0.559 |  0.19 |   1.254 |   1.254 |      0 |
 |        664 |   27523120 |   -820.579 |   -865.298 |   13.828 |    0.549 |  0.19 |   2.565 |   2.565 |      0 |
 |        665 |   27564633 |   -820.579 |   -861.166 |   13.077 |    0.539 |  0.19 |   1.557 |   1.557 |      0 |
 |        666 |   27606146 |   -820.579 |   -861.066 |   10.470 |    0.529 |  0.19 |   3.855 |   3.855 |      0 |
 |        667 |   27647659 |   -820.579 |   -861.049 |   11.610 |    0.519 |  0.19 |   1.328 |   1.328 |      0 |
 |        668 |   27689172 |   -820.579 |   -859.207 |   12.606 |    0.509 |  0.18 |   3.128 |   3.128 |      0 |
 |        669 |   27730685 |   -820.579 |   -857.876 |   10.627 |    0.499 |  0.19 |   2.376 |   2.376 |      0 |
 |        670 |   27772198 |   -820.579 |   -855.694 |   11.277 |    0.489 |  0.18 |   3.261 |   3.261 |      0 |
 |        671 |   27813711 |   -820.579 |   -856.208 |   11.136 |    0.479 |  0.18 |   1.243 |   1.243 |      0 |
 |        672 |   27855224 |   -820.579 |   -860.820 |   11.557 |    0.469 |  0.18 |   1.362 |   1.362 |      0 |
 |        673 |   27896737 |   -817.104 |   -852.182 |   10.525 |    0.459 |  0.17 |   1.603 |   1.603 |      0 |
 |        674 |   27938250 |   -817.104 |   -849.617 |   10.729 |    0.449 |  0.17 |   3.365 |   3.365 |      0 |
 |        675 |   27979763 |   -817.104 |   -847.417 |   10.616 |    0.439 |  0.17 |   1.460 |   1.460 |      0 |
 |        676 |   28021276 |   -817.104 |   -844.077 |   10.515 |    0.429 |  0.17 |   3.191 |   3.191 |      0 |
 |        677 |   28062789 |   -817.104 |   -848.624 |   10.441 |    0.419 |  0.16 |   1.165 |   1.165 |      0 |
 |        678 |   28104302 |   -815.333 |   -839.464 |   11.773 |    0.409 |  0.16 |   1.352 |   1.352 |      0 |
 |        679 |   28145815 |   -815.333 |   -837.219 |    9.500 |    0.399 |  0.16 |   2.101 |   2.101 |      0 |
 |        680 |   28187328 |   -814.827 |   -840.574 |    8.743 |    0.389 |  0.15 |   2.215 |   2.215 |      0 |
 |        681 |   28228841 |   -814.788 |   -840.069 |    8.047 |    0.379 |  0.15 |   3.426 |   3.426 |      0 |
 |        682 |   28270354 |   -814.788 |   -836.975 |    7.968 |    0.369 |  0.15 |   2.306 |   2.306 |      0 |
 |        683 |   28311867 |   -801.605 |   -829.372 |    9.717 |    0.359 |  0.15 |   2.028 |   2.028 |      0 |
 |        684 |   28353380 |   -801.605 |   -822.706 |    7.552 |    0.349 |  0.15 |   1.310 |   1.310 |      0 |
 |        685 |   28394893 |   -801.605 |   -827.399 |    9.454 |    0.339 |  0.14 |   2.507 |   2.507 |      0 |
 |        686 |   28436406 |   -801.605 |   -821.944 |    7.885 |    0.329 |  0.14 |   2.906 |   2.906 |      0 |
 |        687 |   28477919 |   -797.663 |   -816.292 |    7.282 |    0.319 |  0.14 |   1.231 |   1.231 |      0 |
 |        688 |   28519432 |   -797.663 |   -819.916 |    7.699 |    0.309 |  0.14 |   2.037 |   2.037 |      0 |
 |        689 |   28560945 |   -797.663 |   -822.008 |    7.133 |    0.299 |  0.13 |   2.828 |   2.828 |      0 |
 |        690 |   28602458 |   -793.110 |   -815.431 |    8.149 |    0.289 |  0.14 |   1.224 |   1.224 |      0 |
 |        691 |   28643971 |   -793.110 |   -818.836 |    7.245 |    0.279 |  0.13 |   1.412 |   1.412 |      0 |
 |        692 |   28685484 |   -793.110 |   -810.317 |    6.719 |    0.269 |  0.12 |   2.845 |   2.845 |      0 |
 |        693 |   28726997 |   -792.413 |   -811.148 |    8.870 |    0.259 |  0.12 |   2.988 |   2.988 |      0 |
 |        694 |   28768510 |   -784.769 |   -806.735 |    7.587 |    0.249 |  0.12 |   3.946 |   3.946 |      0 |
 |        695 |   28810023 |   -784.769 |   -804.458 |    6.952 |    0.239 |  0.12 |   3.604 |   3.604 |      0 |
 |        696 |   28851536 |   -784.769 |   -802.154 |    5.250 |    0.229 |  0.11 |   2.693 |   2.693 |      0 |
 |        697 |   28893049 |   -784.769 |   -806.865 |    6.267 |    0.219 |  0.11 |   1.390 |   1.390 |      0 |
 |        698 |   28934562 |   -784.769 |   -805.018 |    5.504 |    0.209 |  0.12 |   2.131 |   2.131 |      0 |
 |        699 |   28976075 |   -784.769 |   -799.683 |    4.290 |    0.199 |  0.11 |   2.687 |   2.687 |      0 |
 |        700 |   29017588 |   -784.769 |   -801.806 |    5.573 |    0.189 |  0.11 |   3.116 |   3.116 |      0 |
 |        701 |   29059101 |   -784.769 |   -801.446 |    6.270 |    0.179 |  0.11 |   2.348 |   2.348 |      0 |
 |        702 |   29100614 |   -784.769 |   -802.532 |    5.677 |    0.169 |  0.10 |   3.370 |   3.370 |      0 |
 |        703 |   29142127 |   -784.769 |   -805.198 |    4.451 |    0.159 |  0.10 |   2.198 |   2.198 |      0 |
 |        704 |   29183640 |   -784.769 |   -804.855 |    5.653 |    0.149 |  0.10 |   1.030 |   1.030 |      0 |
 |        705 |   29225153 |   -784.769 |   -794.543 |    5.181 |    0.139 |  0.10 |   3.982 |   3.982 |      0 |
 |        706 |   29266666 |   -784.769 |   -794.642 |    4.540 |    0.129 |  0.09 |   2.885 |   2.885 |      0 |
 |        707 |   29308179 |   -783.313 |   -793.078 |    4.082 |    0.119 |  0.09 |   3.982 |   3.982 |      0 |
 |        708 |   29349692 |   -781.840 |   -787.004 |    2.328 |    0.109 |  0.08 |   2.567 |   2.567 |      0 |
 |        709 |   29391205 |   -781.696 |   -787.117 |    2.619 |    0.099 |  0.08 |   3.802 |   3.802 |      0 |
 |        710 |   29432718 |   -781.696 |   -792.867 |    3.131 |    0.089 |  0.07 |   2.705 |   2.705 |      0 |
 |        711 |   29474231 |   -781.696 |   -789.958 |    2.854 |    0.079 |  0.07 |   3.046 |   3.046 |      0 |
 |        712 |   29515744 |   -781.696 |   -789.104 |    3.016 |    0.069 |  0.07 |   1.495 |   1.495 |      0 |
 |        713 |   29557257 |   -779.652 |   -784.527 |    2.940 |    0.059 |  0.06 |   1.236 |   1.236 |      0 |
 |        714 |   29598770 |   -779.652 |   -787.960 |    2.979 |    0.049 |  0.06 |   3.188 |   3.188 |      0 |
 |        715 |   29640283 |   -778.414 |   -780.397 |    1.564 |    0.039 |  0.05 |   3.622 |   3.622 |      0 |
 |        716 |   29681796 |   -778.414 |   -782.495 |    1.838 |    0.029 |  0.05 |   1.182 |   1.182 |      0 |
 |        717 |   29723309 |   -778.414 |   -782.942 |    1.822 |    0.019 |  0.05 |   3.677 |   3.677 |      0 |
 |        718 |   29764822 |   -778.414 |   -784.546 |    1.125 |    0.009 |  0.04 |   1.685 |   1.685 |      0 |
 |        719 |   29806335 |   -778.414 |   -782.572 |    0.073 |    0.000 |  0.00 |   1.563 |   1.563 |      0 |
 |          1 |          0 |   -778.414 |  -1719.971 |   89.195 |   65.000 |  0.65 |   2.067 |   2.067 |      0 |
 |          2 |      41514 |   -778.414 |  -1737.820 |   44.478 |   63.529 |  0.65 |   3.926 |   3.926 |      0 |
 |          3 |      83027 |   -778.414 |  -1716.560 |   42.121 |   60.771 |  0.65 |   2.341 |   2.341 |      0 |
 |          4 |     124540 |   -778.414 |  -1739.409 |   49.773 |   58.108 |  0.65 |   1.352 |   1.352 |      0 |
 |          5 |     166053 |   -778.414 |  -1734.967 |   49.431 |   56.030 |  0.64 |   1.029 |   1.029 |      0 |
 |          6 |     207566 |   -778.414 |  -1740.834 |   61.986 |   54.082 |  0.65 |   3.467 |   3.467 |      0 |
 |          7 |     249079 |   -778.414 |  -1731.282 |   44.590 |   52.624 |  0.64 |   2.388 |   2.388 |      0 |
 |          8 |     290592 |   -778.414 |  -1734.426 |   44.218 |   50.722 |  0.65 |   3.572 |   3.572 |      0 |
 |          9 |     332105 |   -778.414 |  -1716.919 |   49.656 |   48.938 |  0.65 |   2.586 |   2.586 |      0 |
 |         10 |     373618 |   -778.414 |  -1723.972 |   54.105 |   47.453 |  0.64 |   2.127 |   2.127 |      0 |
 |         11 |     415131 |   -778.414 |  -1723.798 |   57.386 |   46.166 |  0.65 |   3.018 |   3.018 |      0 |
 |         12 |     456644 |   -778.414 |  -1730.754 |   45.668 |   45.016 |  0.65 |   3.506 |   3.506 |      0 |
 |         13 |     498157 |   -778.414 |  -1731.579 |   48.466 |   43.649 |  0.64 |   1.434 |   1.434 |      0 |
 |         14 |     539670 |   -778.414 |  -1729.817 |   56.107 |   42.435 |  0.64 |   0.841 |   0.841 |      0 |
 |         15 |     581183 |   -778.414 |  -1719.776 |   42.970 |   41.439 |  0.64 |   3.795 |   3.795 |      0 |
 |         16 |     622696 |   -778.414 |  -1729.399 |   40.670 |   40.207 |  0.65 |   1.842 |   1.842 |      0 |
 |         17 |     664209 |   -778.414 |  -1712.714 |   47.314 |   38.983 |  0.64 |   0.465 |   0.465 |      0 |
 |         18 |     705722 |   -778.414 |  -1719.759 |   47.051 |   37.988 |  0.64 |   2.376 |   2.376 |      0 |
 |         19 |     747235 |   -778.414 |  -1710.305 |   48.391 |   37.038 |  0.64 |   0.698 |   0.698 |      0 |
 |         20 |     788748 |   -778.414 |  -1711.861 |   48.107 |   36.159 |  0.64 |   0.406 |   0.406 |      0 |
 |         21 |     830261 |   -778.414 |  -1706.410 |   46.299 |   35.316 |  0.64 |   3.889 |   3.889 |      0 |
 |         22 |     871774 |   -778.414 |  -1706.177 |   48.905 |   34.480 |  0.64 |   1.943 |   1.943 |      0 |
 |         23 |     913287 |   -778.414 |  -1713.878 |   54.556 |   33.725 |  0.64 |   2.741 |   2.741 |      0 |
 |         24 |     954800 |   -778.414 |  -1714.673 |   49.818 |   33.075 |  0.64 |   1.357 |   1.357 |      0 |
 |         25 |     996313 |   -778.414 |  -1723.178 |   49.495 |   32.392 |  0.64 |   2.034 |   2.034 |      0 |
 |         26 |    1037826 |   -778.414 |  -1710.243 |   46.234 |   31.732 |  0.64 |   0.862 |   0.862 |      0 |
 |         27 |    1079339 |   -778.414 |  -1703.648 |   43.943 |   31.055 |  0.64 |   2.870 |   2.870 |      0 |
 |         28 |    1120852 |   -778.414 |  -1707.597 |   44.136 |   30.373 |  0.64 |   3.025 |   3.025 |      0 |
 |         29 |    1162365 |   -778.414 |  -1704.484 |   48.323 |   29.723 |  0.64 |   0.607 |   0.607 |      0 |
 |         30 |    1203878 |   -778.414 |  -1699.498 |   39.556 |   29.153 |  0.64 |   1.892 |   1.892 |      0 |
 |         31 |    1245391 |   -778.414 |  -1705.582 |   48.268 |   28.486 |  0.64 |   1.709 |   1.709 |      0 |
 |         32 |    1286904 |   -778.414 |  -1688.454 |   51.349 |   27.962 |  0.63 |   2.834 |   2.834 |      0 |
 |         33 |    1328417 |   -778.414 |  -1698.932 |   47.593 |   27.487 |  0.63 |   0.658 |   0.658 |      0 |
 |         34 |    1369930 |   -778.414 |  -1703.124 |   41.728 |   26.991 |  0.64 |   1.781 |   1.781 |      0 |
 |         35 |    1411443 |   -778.414 |  -1709.714 |   63.915 |   26.448 |  0.63 |   0.887 |   0.887 |      0 |
 |         36 |    1452956 |   -778.414 |  -1712.420 |   45.208 |   26.105 |  0.63 |   0.607 |   0.607 |      0 |
 |         37 |    1494469 |   -778.414 |  -1690.407 |   43.833 |   25.634 |  0.63 |   2.503 |   2.503 |      0 |
 |         38 |    1535982 |   -778.414 |  -1683.085 |   50.711 |   25.167 |  0.63 |   2.534 |   2.534 |      0 |
 |         39 |    1577495 |   -778.414 |  -1692.980 |   43.773 |   24.776 |  0.63 |   2.245 |   2.245 |      0 |
 |         40 |    1619008 |   -778.414 |  -1702.797 |   43.379 |   24.339 |  0.64 |   1.601 |   1.601 |      0 |
 |         41 |    1660521 |   -778.414 |  -1686.368 |   44.694 |   23.912 |  0.63 |   3.369 |   3.369 |      0 |
 |         42 |    1702034 |   -778.414 |  -1678.245 |   42.448 |   23.513 |  0.63 |   3.925 |   3.925 |      0 |
 |         43 |    1743547 |   -778.414 |  -1693.021 |   47.829 |   23.106 |  0.63 |   2.974 |   2.974 |      0 |
 |         44 |    1785060 |   -778.414 |  -1687.921 |   47.532 |   22.757 |  0.63 |   0.379 |   0.379 |      0 |
 |         45 |    1826573 |   -778.414 |  -1674.074 |   46.915 |   22.416 |  0.63 |   3.432 |   3.432 |      0 |
 |         46 |    1868086 |   -778.414 |  -1700.982 |   50.362 |   22.081 |  0.63 |   2.745 |   2.745 |      0 |
 |         47 |    1909599 |   -778.414 |  -1694.853 |   45.753 |   21.777 |  0.63 |   2.500 |   2.500 |      0 |
 |         48 |    1951112 |   -778.414 |  -1681.585 |   52.645 |   21.453 |  0.63 |   0.649 |   0.649 |      0 |
 |         49 |    1992625 |   -778.414 |  -1679.740 |   55.359 |   21.179 |  0.63 |   2.863 |   2.863 |      0 |
 |         50 |    2034138 |   -778.414 |  -1679.793 |   44.908 |   20.924 |  0.63 |   2.524 |   2.524 |      0 |
 |         51 |    2075651 |   -778.414 |  -1679.700 |   55.590 |   20.619 |  0.63 |   1.458 |   1.458 |      0 |
 |         52 |    2117164 |   -778.414 |  -1672.716 |   49.398 |   20.379 |  0.62 |   2.593 |   2.593 |      0 |
 |         53 |    2158677 |   -778.414 |  -1671.344 |   48.684 |   20.115 |  0.63 |   1.560 |   1.560 |      0 |
 |         54 |    2200190 |   -778.414 |  -1695.485 |   48.828 |   19.855 |  0.62 |   1.457 |   1.457 |      0 |
 |         55 |    2241703 |   -778.414 |  -1656.735 |   45.021 |   19.601 |  0.62 |   1.614 |   1.614 |      0 |
 |         56 |    2283216 |   -778.414 |  -1674.771 |   40.261 |   19.334 |  0.63 |   0.883 |   0.883 |      0 |
 |         57 |    2324729 |   -778.414 |  -1682.369 |   47.041 |   19.044 |  0.62 |   3.090 |   3.090 |      0 |
 |         58 |    2366242 |   -778.414 |  -1689.567 |   45.032 |   18.802 |  0.62 |   3.799 |   3.799 |      0 |
 |         59 |    2407755 |   -778.414 |  -1663.233 |   42.061 |   18.556 |  0.62 |   1.492 |   1.492 |      0 |
 |         60 |    2449268 |   -778.414 |  -1670.081 |   36.845 |   18.299 |  0.62 |   2.518 |   2.518 |      0 |
 |         61 |    2490781 |   -778.414 |  -1637.370 |   43.363 |   18.015 |  0.63 |   2.464 |   2.464 |      0 |
 |         62 |    2532294 |   -778.414 |  -1681.365 |   51.221 |   17.780 |  0.62 |   0.729 |   0.729 |      0 |
 |         63 |    2573807 |   -778.414 |  -1663.898 |   46.514 |   17.586 |  0.63 |   0.643 |   0.643 |      0 |
 |         64 |    2615320 |   -778.414 |  -1653.718 |   48.946 |   17.377 |  0.62 |   2.238 |   2.238 |      0 |
 |         65 |    2656833 |   -778.414 |  -1664.939 |   44.877 |   17.184 |  0.62 |   2.970 |   2.970 |      0 |
 |         66 |    2698346 |   -778.414 |  -1653.257 |   47.189 |   16.977 |  0.62 |   2.574 |   2.574 |      0 |
 |         67 |    2739859 |   -778.414 |  -1655.627 |   50.801 |   16.785 |  0.61 |   2.851 |   2.851 |      0 |
 |         68 |    2781372 |   -778.414 |  -1662.627 |   46.429 |   16.611 |  0.62 |   1.561 |   1.561 |      0 |
 |         69 |    2822885 |   -778.414 |  -1656.758 |   45.370 |   16.424 |  0.61 |   0.894 |   0.894 |      0 |
 |         70 |    2864398 |   -778.414 |  -1650.621 |   53.533 |   16.237 |  0.61 |   0.754 |   0.754 |      0 |
 |         71 |    2905911 |   -778.414 |  -1664.966 |   52.662 |   16.083 |  0.62 |   0.383 |   0.383 |      0 |
 |         72 |    2947424 |   -778.414 |  -1653.481 |   45.136 |   15.928 |  0.62 |   3.982 |   3.982 |      0 |
 |         73 |    2988937 |   -778.414 |  -1646.907 |   39.865 |   15.751 |  0.63 |   2.522 |   2.522 |      0 |
 |         74 |    3030450 |   -778.414 |  -1636.657 |   52.983 |   15.556 |  0.61 |   1.620 |   1.620 |      0 |
 |         75 |    3071963 |   -778.414 |  -1654.031 |   45.605 |   15.412 |  0.61 |   3.835 |   3.835 |      0 |
 |         76 |    3113476 |   -778.414 |  -1634.641 |   49.798 |   15.249 |  0.61 |   0.919 |   0.919 |      0 |
 |         77 |    3154989 |   -778.414 |  -1662.293 |   44.914 |   15.102 |  0.61 |   1.512 |   1.512 |      0 |
 |         78 |    3196502 |   -778.414 |  -1693.317 |   40.451 |   14.942 |  0.61 |   3.964 |   3.964 |      0 |
 |         79 |    3238015 |   -778.414 |  -1660.174 |   43.213 |   14.769 |  0.61 |   2.775 |   2.775 |      0 |
 |         80 |    3279528 |   -778.414 |  -1666.545 |   47.490 |   14.610 |  0.60 |   3.780 |   3.780 |      0 |
 |         81 |    3321041 |   -778.414 |  -1621.761 |   45.712 |   14.469 |  0.62 |   3.207 |   3.207 |      0 |
 |         82 |    3362554 |   -778.414 |  -1641.871 |   49.117 |   14.325 |  0.61 |   2.237 |   2.237 |      0 |
 |         83 |    3404067 |   -778.414 |  -1641.066 |   49.192 |   14.193 |  0.61 |   1.023 |   1.023 |      0 |
 |         84 |    3445580 |   -778.414 |  -1641.584 |   49.267 |   14.064 |  0.61 |   3.292 |   3.292 |      0 |
 |         85 |    3487093 |   -778.414 |  -1634.032 |   39.691 |   13.938 |  0.61 |   2.832 |   2.832 |      0 |
 |         86 |    3528606 |   -778.414 |  -1649.774 |   55.081 |   13.784 |  0.61 |   2.479 |   2.479 |      0 |
 |         87 |    3570119 |   -778.414 |  -1622.904 |   38.064 |   13.675 |  0.61 |   3.926 |   3.926 |      0 |
 |         88 |    3611632 |   -778.414 |  -1620.904 |   48.639 |   13.521 |  0.61 |   0.796 |   0.796 |      0 |
 |         89 |    3653145 |   -778.414 |  -1618.702 |   44.043 |   13.403 |  0.61 |   1.670 |   1.670 |      0 |
 |         90 |    3694658 |   -778.414 |  -1662.295 |   54.397 |   13.274 |  0.61 |   3.705 |   3.705 |      0 |
 |         91 |    3736171 |   -778.414 |  -1634.301 |   50.129 |   13.172 |  0.61 |   0.647 |   0.647 |      0 |
 |         92 |    3777684 |   -778.414 |  -1613.397 |   53.146 |   13.063 |  0.60 |   2.086 |   2.086 |      0 |
 |         93 |    3819197 |   -778.414 |  -1613.494 |   43.381 |   12.962 |  0.61 |   1.043 |   1.043 |      0 |
 |         94 |    3860710 |   -778.414 |  -1630.154 |   49.116 |   12.840 |  0.61 |   3.723 |   3.723 |      0 |
 |         95 |    3902223 |   -778.414 |  -1615.276 |   48.208 |   12.734 |  0.61 |   2.642 |   2.642 |      0 |
 |         96 |    3943736 |   -778.414 |  -1627.441 |   43.784 |   12.628 |  0.61 |   1.232 |   1.232 |      0 |
 |         97 |    3985249 |   -778.414 |  -1605.909 |   52.532 |   12.514 |  0.60 |   3.236 |   3.236 |      0 |
 |         98 |    4026762 |   -778.414 |  -1611.509 |   41.643 |   12.420 |  0.60 |   3.477 |   3.477 |      0 |
 |         99 |    4068275 |   -778.414 |  -1614.451 |   48.781 |   12.303 |  0.61 |   3.355 |   3.355 |      0 |
 |        100 |    4109788 |   -778.414 |  -1603.760 |   42.830 |   12.205 |  0.60 |   3.053 |   3.053 |      0 |
 |        101 |    4151301 |   -778.414 |  -1618.456 |   49.027 |   12.096 |  0.60 |   0.440 |   0.440 |      0 |
 |        102 |    4192814 |   -778.414 |  -1622.468 |   49.220 |   12.002 |  0.61 |   1.029 |   1.029 |      0 |
 |        103 |    4234327 |   -778.414 |  -1610.031 |   45.229 |   11.909 |  0.60 |   1.802 |   1.802 |      0 |
 |        104 |    4275840 |   -778.414 |  -1616.468 |   42.834 |   11.811 |  0.60 |   1.150 |   1.150 |      0 |
 |        105 |    4317353 |   -778.414 |  -1604.478 |   42.060 |   11.708 |  0.60 |   2.401 |   2.401 |      0 |
 |        106 |    4358866 |   -778.414 |  -1612.555 |   44.530 |   11.605 |  0.60 |   2.111 |   2.111 |      0 |
 |        107 |    4400379 |   -778.414 |  -1615.742 |   46.110 |   11.510 |  0.60 |   1.503 |   1.503 |      0 |
 |        108 |    4441892 |   -778.414 |  -1611.728 |   43.125 |   11.420 |  0.60 |   0.547 |   0.547 |      0 |
 |        109 |    4483405 |   -778.414 |  -1615.828 |   40.190 |   11.324 |  0.60 |   3.128 |   3.128 |      0 |
 |        110 |    4524918 |   -778.414 |  -1605.476 |   45.336 |   11.224 |  0.59 |   3.508 |   3.508 |      0 |
 |        111 |    4566431 |   -778.414 |  -1597.315 |   39.307 |   11.136 |  0.60 |   3.484 |   3.484 |      0 |
 |        112 |    4607944 |   -778.414 |  -1609.525 |   46.060 |   11.037 |  0.60 |   0.838 |   0.838 |      0 |
 |        113 |    4649457 |   -778.414 |  -1598.366 |   45.125 |   10.953 |  0.59 |   0.765 |   0.765 |      0 |
 |        114 |    4690970 |   -778.414 |  -1599.970 |   44.266 |   10.870 |  0.60 |   1.198 |   1.198 |      0 |
 |        115 |    4732483 |   -778.414 |  -1602.618 |   45.277 |   10.786 |  0.60 |   3.360 |   3.360 |      0 |
 |        116 |    4773996 |   -778.414 |  -1618.276 |   44.678 |   10.705 |  0.60 |   1.288 |   1.288 |      0 |
 |        117 |    4815509 |   -778.414 |  -1589.844 |   41.786 |   10.624 |  0.59 |   1.101 |   1.101 |      0 |
 |        118 |    4857022 |   -778.414 |  -1579.698 |   39.471 |   10.539 |  0.59 |   0.986 |   0.986 |      0 |
 |        119 |    4898535 |   -778.414 |  -1594.258 |   45.288 |   10.450 |  0.60 |   3.703 |   3.703 |      0 |
 |        120 |    4940048 |   -778.414 |  -1584.700 |   54.806 |   10.374 |  0.59 |   0.636 |   0.636 |      0 |
 |        121 |    4981561 |   -778.414 |  -1591.586 |   44.116 |   10.312 |  0.60 |   3.722 |   3.722 |      0 |
 |        122 |    5023074 |   -778.414 |  -1605.592 |   38.602 |   10.236 |  0.59 |   1.763 |   1.763 |      0 |
 |        123 |    5064587 |   -778.414 |  -1598.044 |   43.480 |   10.150 |  0.59 |   0.568 |   0.568 |      0 |
 |        124 |    5106100 |   -778.414 |  -1611.822 |   52.581 |   10.076 |  0.59 |   3.757 |   3.757 |      0 |
 |        125 |    5147613 |   -778.414 |  -1596.541 |   47.670 |   10.015 |  0.59 |   2.439 |   2.439 |      0 |
 |        126 |    5189126 |   -778.414 |  -1586.997 |   48.377 |    9.948 |  0.59 |   1.866 |   1.866 |      0 |
 |        127 |    5230639 |   -778.414 |  -1599.578 |   49.341 |    9.884 |  0.59 |   2.220 |   2.220 |      0 |
 |        128 |    5272152 |   -778.414 |  -1580.871 |   46.141 |    9.821 |  0.59 |   2.302 |   2.302 |      0 |
 |        129 |    5313665 |   -778.414 |  -1582.893 |   47.016 |    9.755 |  0.59 |   1.330 |   1.330 |      0 |
 |        130 |    5355178 |   -778.414 |  -1585.311 |   47.730 |    9.691 |  0.60 |   3.428 |   3.428 |      0 |
 |        131 |    5396691 |   -778.414 |  -1582.862 |   44.631 |    9.629 |  0.59 |   3.944 |   3.944 |      0 |
 |        132 |    5438204 |   -778.414 |  -1580.647 |   49.118 |    9.564 |  0.59 |   1.042 |   1.042 |      0 |
 |        133 |    5479717 |   -778.414 |  -1578.580 |   50.459 |    9.505 |  0.59 |   2.806 |   2.806 |      0 |
 |        134 |    5521230 |   -778.414 |  -1568.681 |   43.451 |    9.448 |  0.59 |   1.331 |   1.331 |      0 |
 |        135 |    5562743 |   -778.414 |  -1567.048 |   47.660 |    9.383 |  0.59 |   1.707 |   1.707 |      0 |
